,code_agb,groupe_aliment,sous_groupe_aliment,nom_produit,lci_name,code_saison,code_avion,kg_CO2_eq,Pt_utilisation_sol_eq,m3_consommation_eau_eq,mol_acidification_kg_eq,groupe_aliment_color
1261,19666,lait et produits laitiers,produits laitiers frais et assimilés,"Fromage frais type petit suisse, nature, 10% MG environ","Petit-Suisse like fresh cream cheese, plain, around 9% fat",2,0,2.33,110.0,0.548,0.0226,#F0F3F4
1262,19664,lait et produits laitiers,produits laitiers frais et assimilés,"Fromage frais type petit suisse, nature, 4% MG environ","Petit-Suisse, fresh cream cheese type, plain, around 4% fat",2,0,1.89,83.4,0.405,0.0175,#F0F3F4
1263,12009,lait et produits laitiers,fromages,Fromage rond à pâte molle et croûte fleurie 5 à 11% MG type camembert allégé en matière grasse,"Soft-ripened round cheese with bloomy rind, 5 to 11% fat, Camembert-type cheese, reduced fat",2,0,4.92,251.0,1.85,0.0502,#F0F3F4
1264,12012,lait et produits laitiers,fromages,Fromage rond à pâte molle et croûte fleurie environ 11% MG type coulommiers allégé en matière grasse,"Soft-ripened round cheese with bloomy rind, around 11% fat, Coulommiers-type cheese, reduced fat",2,0,4.97,254.0,1.86,0.0507,#F0F3F4
1265,12013,lait et produits laitiers,fromages,Fromage rond à pâte molle et croûte fleurie environ 5% MG type camembert allégé en matière grasse,"Soft-ripened round cheese with bloomy rind, around 5% fat, Camembert-type cheese, reduced fat",2,0,5.0,256.0,1.87,0.0511,#F0F3F4
1266,12060,lait et produits laitiers,fromages,"Fromage type feta, au lait de vache",Feta-type cheese from cow's milk,2,0,5.09,262.0,1.89,0.0522,#F0F3F4
1267,12063,lait et produits laitiers,fromages,"Fromage type feta, au lait de vache, à l'huile et aux aromates","Feta-type cheese from cow's milk, in oil and spices",2,0,5.09,262.0,1.89,0.0522,#F0F3F4
1268,39234,lait et produits laitiers,produits laitiers frais et assimilés,"Gâteau au chocolat, cœur fondant, rayon frais","Chocolate cake w melting centre, refrigerated",2,0,7.84,353.0,2.66,0.0552,#F0F3F4
1269,23536,lait et produits laitiers,produits laitiers frais et assimilés,"Gâteau de riz au caramel, rayon frais","Rice pudding w caramel sauce, refrigerated",2,0,1.62,60.8,8.42,0.0184,#F0F3F4
1270,39232,lait et produits laitiers,produits laitiers frais et assimilés,"Gâteau de riz, appertisé","Rice pudding, canned",2,0,1.58,64.3,10.1,0.0201,#F0F3F4
1271,23534,lait et produits laitiers,produits laitiers frais et assimilés,"Gâteau de semoule aux raisins et caramel, rayon frais","Semolina pudding, with raisins and caramel sauce, refrigerated",2,0,1.48,61.1,0.663,0.0136,#F0F3F4
1272,23535,lait et produits laitiers,produits laitiers frais et assimilés,"Gâteau de semoule, appertisé","Semolina pudding, canned",2,0,1.48,76.4,0.86,0.0179,#F0F3F4
1273,12524,lait et produits laitiers,fromages,Gorgonzola,"Gorgonzola cheese, from cow's milk",2,0,5.11,267.0,1.79,0.0529,#F0F3F4
1274,12736,lait et produits laitiers,fromages,Gouda,"Gouda cheese, from cow's milk",2,0,5.9,304.0,2.06,0.0603,#F0F3F4
1275,12123,lait et produits laitiers,fromages,Grana Padano,"Grana Padano cheese, from cow's milk",2,0,6.08,316.0,2.12,0.0625,#F0F3F4
1276,12114,lait et produits laitiers,fromages,Gruyère,"Gruyere cheese, from cow's milk",2,0,6.19,323.0,2.15,0.0637,#F0F3F4
1277,12113,lait et produits laitiers,fromages,Gruyère IGP France,"Gruyere cheese, France, Protected Geographical Indication, from cow's milk",2,0,6.12,318.0,2.13,0.0629,#F0F3F4
1278,39215,lait et produits laitiers,produits laitiers frais et assimilés,"Ile flottante, rayon frais","Floating island (meringue poached in milk and served in a light custard cream), refrigerated",2,0,1.81,84.1,1.41,0.0266,#F0F3F4
1279,19026,lait et produits laitiers,laits,"Lait concentré non sucré, entier","Condensed milk, without sugar, whole",2,0,2.51,129.0,0.767,0.0255,#F0F3F4
1280,19027,lait et produits laitiers,laits,"Lait concentré sucré, entier","Condensed milk, with sugar, whole",2,0,2.51,129.0,0.767,0.0255,#F0F3F4
1281,19250,lait et produits laitiers,laits,"Lait de brebis, entier","Sheep milk, whole",2,0,2.07,208.0,0.397,0.0405,#F0F3F4
1282,19201,lait et produits laitiers,laits,"Lait de chèvre, demi-écrémé, UHT","Goat milk, half skimmed, UHT pasteurized",2,0,1.47,92.5,1.15,0.032,#F0F3F4
1283,19202,lait et produits laitiers,laits,"Lait de chèvre, entier, cru","Goat milk, whole, raw",2,0,1.47,92.5,1.15,0.032,#F0F3F4
1284,19200,lait et produits laitiers,laits,"Lait de chèvre, entier, UHT","Goat milk, whole, UHT",2,0,1.47,92.5,1.15,0.032,#F0F3F4
1285,19060,lait et produits laitiers,laits,"Lait demi-écrémé, à teneur réduite en lactose","Milk, semi-skimmed, reduced lactose",2,0,1.31,57.3,0.424,0.0119,#F0F3F4
1286,19042,lait et produits laitiers,laits,"Lait demi-écrémé, pasteurisé","Milk, semi-skimmed, pasteurised",2,0,1.31,57.3,0.424,0.0119,#F0F3F4
1287,19041,lait et produits laitiers,laits,"Lait demi-écrémé, UHT","Milk, semi-skimmed, UHT",2,0,1.31,57.3,0.424,0.0119,#F0F3F4
1288,19037,lait et produits laitiers,laits,"Lait demi-écrémé, UHT, enrichi en vitamines","Milk, semi-skimmed, vitamin D fortified, UHT",2,0,1.31,57.3,0.424,0.0119,#F0F3F4
1289,19051,lait et produits laitiers,laits,"Lait écrémé, pasteurisé","Milk, skimmed, pasteurised",2,0,1.18,50.0,0.385,0.0105,#F0F3F4
1290,19050,lait et produits laitiers,laits,"Lait écrémé, UHT","Milk, skimmed, UHT",2,0,1.18,50.0,0.385,0.0105,#F0F3F4
1291,19678,lait et produits laitiers,produits laitiers frais et assimilés,"Lait emprésuré aromatisé, rayon frais","Renneted milk, flavoured, refrigerated",2,0,1.54,68.3,0.466,0.0142,#F0F3F4
1292,19044,lait et produits laitiers,laits,"Lait en poudre, demi-écrémé","Milk, powder, semi-skimmed, non rehydrated",2,0,14.8,1510.0,0.404,0.166,#F0F3F4
1293,19054,lait et produits laitiers,laits,"Lait en poudre, écrémé","Milk, powder, skimmed, non rehydrated",2,0,14.8,1510.0,0.404,0.166,#F0F3F4
1294,19021,lait et produits laitiers,laits,"Lait en poudre, entier","Milk, powder, whole, non rehydrated",2,0,14.8,1510.0,0.404,0.166,#F0F3F4
1295,19024,lait et produits laitiers,laits,"Lait entier, pasteurisé","Milk, whole, pasteurised",2,0,1.49,68.0,0.482,0.0139,#F0F3F4
1296,19023,lait et produits laitiers,laits,"Lait entier, UHT","Milk, whole, UHT",2,0,1.49,68.0,0.482,0.0139,#F0F3F4
1297,19805,lait et produits laitiers,produits laitiers frais et assimilés,"Lait fermenté à boire, nature, au lait entier","Fermented milk drink, plain, whole milk",2,0,1.53,68.2,0.464,0.0142,#F0F3F4
1298,19801,lait et produits laitiers,produits laitiers frais et assimilés,"Lait fermenté à boire, nature, maigre","Fermented milk drink, plain, skimmed milk",2,0,1.36,57.6,0.408,0.0122,#F0F3F4
1299,19539,lait et produits laitiers,produits laitiers frais et assimilés,"Lait fermenté ou spécialité laitière type yaourt, aromatisé, sucré, au bifidus","Fermented milk or dairy specialty, yogurt type, flavoured, with sugar, with bifidus",2,0,1.45,57.3,0.658,0.0138,#F0F3F4
1300,19542,lait et produits laitiers,produits laitiers frais et assimilés,"Lait fermenté ou spécialité laitière type yaourt, aux fruits, sucré, au bifidus","Fermented milk or dairy specialty, yogurt type, with fruits, with sugar, with bifidus",2,0,2.12,142.0,1.77,0.0206,#F0F3F4
1301,19546,lait et produits laitiers,produits laitiers frais et assimilés,"Lait fermenté ou spécialité laitière type yaourt, nature, au bifidus","Fermented milk or dairy specialty, yogurt type, plain, with bifidus",2,0,2.1,122.0,0.487,0.0201,#F0F3F4
1302,19683,lait et produits laitiers,produits laitiers frais et assimilés,"Lait gélifié aromatisé, allégé en matière grasse et en sucre, rayon frais","Milk jelly, flavoured, reduced fat and sugar, refrigerated",2,0,1.51,60.4,0.605,0.0138,#F0F3F4
1303,19679,lait et produits laitiers,produits laitiers frais et assimilés,"Lait gélifié aromatisé, nappé caramel, rayon frais","Milk jelly, flavoured, covered with caramel, refrigerated",2,0,1.68,77.1,1.48,0.0258,#F0F3F4
1304,19680,lait et produits laitiers,produits laitiers frais et assimilés,"Lait gélifié aromatisé, rayon frais","Milk jelly, flavoured, refrigerated",2,0,1.51,60.4,0.605,0.0138,#F0F3F4
1305,12040,lait et produits laitiers,fromages,Langres,"Langres cheese, from cow's milk",2,0,4.96,253.0,1.86,0.0506,#F0F3F4
1306,39220,lait et produits laitiers,produits laitiers frais et assimilés,Liégeois aux fruits,Fruit liegeois,2,0,2.4,782.0,2.2,0.0226,#F0F3F4
1307,19681,lait et produits laitiers,produits laitiers frais et assimilés,"Liégeois ou viennois (chocolat, café, caramel ou vanille), rayon frais","Custard topped with whipped cream (chocolate, coffee, caramel or vanilla custard), refrigerated",2,0,4.57,176.0,0.855,0.0182,#F0F3F4
1308,12037,lait et produits laitiers,fromages,Livarot,"Livarot cheese, from cow's milk",2,0,5.29,274.0,1.95,0.0545,#F0F3F4
1309,12030,lait et produits laitiers,fromages,Maroilles fermier,"Maroilles ""fermier"" cheese",2,0,5.42,282.0,1.99,0.056,#F0F3F4
1310,12029,lait et produits laitiers,fromages,Maroilles laitier,"Maroilles ""laitier"" cheese",2,0,5.31,275.0,1.96,0.0548,#F0F3F4
1311,12036,lait et produits laitiers,fromages,"Maroilles, sans précision","Maroilles cheese, from cow's milk",2,0,5.41,282.0,1.98,0.0559,#F0F3F4
1312,39001,lait et produits laitiers,produits laitiers frais et assimilés,"Milk-shake, provenant de fast food","Milkshake, from fast foods restaurant",2,0,1.35,64.5,0.517,0.0134,#F0F3F4
1313,12737,lait et produits laitiers,fromages,Mimolette demi-vieille,"Mimolette cheese, half-old, from cow's milk",2,0,6.1,317.0,2.12,0.0626,#F0F3F4
1314,12742,lait et produits laitiers,fromages,Mimolette extra-vieille,"Mimolette cheese, extra old, from cow's milk",2,0,6.19,323.0,2.15,0.0638,#F0F3F4
1315,12735,lait et produits laitiers,fromages,Mimolette jeune,"Mimolette cheese, young, from cow's milk",2,0,5.99,310.0,2.09,0.0614,#F0F3F4
1316,12738,lait et produits laitiers,fromages,Mimolette vieille,"Mimolette cheese, old, from cow's milk",2,0,6.27,328.0,2.18,0.0648,#F0F3F4
1317,12740,lait et produits laitiers,fromages,"Mimolette, sans précision","Mimolette cheese, from cow's milk",2,0,5.71,292.0,2.01,0.0579,#F0F3F4
1318,12051,lait et produits laitiers,fromages,Mont d'or ou Vacherin du Haut-Doubs (produit en France) ou Vacherin-Mont d'Or (produit en Suisse),"Vacherin cheese or Mont d'or cheese, from cow's milk",2,0,5.11,263.0,1.9,0.0524,#F0F3F4
1319,12743,lait et produits laitiers,fromages,Morbier,"Morbier cheese, from cow's milk",2,0,5.88,303.0,2.06,0.06,#F0F3F4
1320,19852,lait et produits laitiers,produits laitiers frais et assimilés,"Mousse à la crème de marrons, rayon frais","Chestnut mousse, refrigerated",2,0,2.13,122.0,2.43,0.0436,#F0F3F4
1321,39206,lait et produits laitiers,produits laitiers frais et assimilés,"Mousse au chocolat (base laitière), rayon frais","Chocolate mousse (milk-based), refrigerated",2,0,9.36,398.0,3.05,0.057,#F0F3F4
1322,39210,lait et produits laitiers,produits laitiers frais et assimilés,"Mousse au chocolat traditionnelle, rayon frais","Mousse, chocolate, refrigerated",2,0,9.36,398.0,3.05,0.057,#F0F3F4
1323,39228,lait et produits laitiers,produits laitiers frais et assimilés,"Mousse aux fruits, rayon frais","Fruit mousse, refrigerated",2,0,2.13,122.0,2.43,0.0436,#F0F3F4
1324,39235,lait et produits laitiers,produits laitiers frais et assimilés,"Mousse liégeoise (chocolat, café, caramel ou vanille), rayon frais","Mousse (chocolate, coffee, caramel or vanilla) topped with whipped cream, refrigerated",2,0,4.43,173.0,0.787,0.017,#F0F3F4
1325,19590,lait et produits laitiers,fromages,Mozzarella au lait de vache,"Mozzarella cheese, from cow's milk",2,0,4.61,231.0,1.76,0.0465,#F0F3F4
1326,12039,lait et produits laitiers,fromages,Munster,"Munster cheese, from cow's milk",2,0,5.27,273.0,1.94,0.0542,#F0F3F4
1327,12031,lait et produits laitiers,fromages,Neufchâtel,"Neufchâtel cheese, from cow's milk",2,0,4.86,247.0,1.83,0.0494,#F0F3F4
1328,12119,lait et produits laitiers,fromages,Ossau-Iraty,"Ossau-Iraty cheese, from ewe's milk",2,0,5.26,545.0,1.12,0.106,#F0F3F4
1329,39236,lait et produits laitiers,produits laitiers frais et assimilés,Pain perdu,French toast,2,0,1.92,94.8,1.24,0.0253,#F0F3F4
1330,19685,lait et produits laitiers,produits laitiers frais et assimilés,"Panna cotta, rayon frais","Panna cotta, refrigerated",2,0,1.9,78.4,0.731,0.0186,#F0F3F4
1331,12120,lait et produits laitiers,fromages,Parmesan,"Parmesan cheese, from cow's milk",2,0,6.12,318.0,2.13,0.0629,#F0F3F4
1332,12831,lait et produits laitiers,fromages,Pélardon (fromage de chèvre),"Pélardon cheese, from goat's milk",2,0,7.41,541.0,6.61,0.185,#F0F3F4
1333,12836,lait et produits laitiers,fromages,Picodon (fromage de chèvre),"Picodon cheese, from goat's milk",2,0,6.82,494.0,6.07,0.169,#F0F3F4
1334,12042,lait et produits laitiers,fromages,Pont l'Évêque,"Pont l'Evêque cheese, from cow's milk",2,0,5.33,277.0,1.96,0.055,#F0F3F4
1335,12839,lait et produits laitiers,fromages,Pouligny Saint-Pierre (fromage de chèvre),"Pouligny Saint-Pierre cheese, from goat's milk",2,0,6.46,464.0,5.73,0.159,#F0F3F4
1336,23474,lait et produits laitiers,produits laitiers frais et assimilés,"Profiteroles (crème pâtissière et sauce chocolat), rayon frais","Profiteroles (chou pastry), with custard and chocolate sauce, refrigerated",2,0,3.73,156.0,1.08,0.0232,#F0F3F4
1337,12716,lait et produits laitiers,fromages,Provolone,"Provolone cheese, from cow's milk",2,0,5.84,300.0,2.05,0.0595,#F0F3F4
1338,12749,lait et produits laitiers,fromages,Raclette (fromage),"Raclette cheese, from cow's milk",2,0,5.86,302.0,2.05,0.0598,#F0F3F4
1339,12045,lait et produits laitiers,fromages,Reblochon,"Reblochon cheese, from cow's milk",2,0,5.3,274.0,1.95,0.0546,#F0F3F4
1340,39212,lait et produits laitiers,produits laitiers frais et assimilés,"Riz au lait, rayon frais","Rice pudding, refrigerated",2,0,1.69,64.2,10.2,0.0202,#F0F3F4
1341,12847,lait et produits laitiers,fromages,Rocamadour (fromage de chèvre),"Rocamadour cheese, from goat's milk",2,0,6.02,428.0,5.33,0.147,#F0F3F4
1342,12500,lait et produits laitiers,fromages,Roquefort,"Roquefort cheese, from ewe's milk",2,0,5.97,641.0,1.24,0.124,#F0F3F4
1343,12842,lait et produits laitiers,fromages,Sainte-Maure (fromage de chèvre),"Sainte Maure cheese, from goat's milk",2,0,6.16,440.0,5.46,0.151,#F0F3F4
1344,12807,lait et produits laitiers,fromages,Sainte-Maure de Touraine (fromage de chèvre),Goat cheese from raw milk,2,0,6.38,458.0,5.67,0.157,#F0F3F4
1345,12052,lait et produits laitiers,fromages,Saint-Félicien,"Saint-Felicien cheese, from cow's milk",2,0,4.8,243.0,1.81,0.0487,#F0F3F4
1346,12049,lait et produits laitiers,fromages,Saint-Marcellin,"Saint-Marcellin cheese, from cow's milk",2,0,4.69,236.0,1.78,0.0475,#F0F3F4
1347,12751,lait et produits laitiers,fromages,"Saint-Nectaire, fermier","Saint-Nectaire cheese, from cow's milk, milk collected in an unique farm",2,0,5.38,270.0,1.91,0.0539,#F0F3F4
1348,12748,lait et produits laitiers,fromages,"Saint-Nectaire, laitier","Saint-Nectaire cheese, from cow's milk, milks collected in many farms",2,0,5.38,270.0,1.91,0.0539,#F0F3F4
1349,12752,lait et produits laitiers,fromages,"Saint-Nectaire, sans précision","Saint-Nectaire cheese, from cow's milk",2,0,5.38,270.0,1.91,0.0539,#F0F3F4
1350,12755,lait et produits laitiers,fromages,Saint-Paulin (fromage à pâte pressée non cuite demi-ferme),"Saint-Paulin cheese, from cow's milk (semi-hard cheese)",2,0,5.66,288.0,1.99,0.0573,#F0F3F4
1351,12725,lait et produits laitiers,fromages,Salers,"Salers cheese, from cow's milk",2,0,5.91,305.0,2.07,0.0604,#F0F3F4
1352,12845,lait et produits laitiers,fromages,Selles-sur-Cher (fromage de chèvre),"Selles-sur-Cher cheese, from goat's milk",2,0,6.46,464.0,5.73,0.159,#F0F3F4
1353,39218,lait et produits laitiers,produits laitiers frais et assimilés,"Semoule au lait, rayon frais","Semolina pudding, refrigerated",2,0,1.48,61.1,0.663,0.0136,#F0F3F4
1354,12356,lait et produits laitiers,fromages,Snack pour enfants à base de fromage fondu et de gressins,"Processed cheese snack w breadsticks, for children",2,0,5.22,279.0,2.02,0.0578,#F0F3F4
1355,19433,lait et produits laitiers,crèmes et spécialités à base de crème,"Spécialité à base de crème légère 8% MG, fluide ou épaisse","cream, light, 4 to 8% fat, liquid or thick",2,0,1.97,88.7,0.433,0.0185,#F0F3F4
1356,12355,lait et produits laitiers,fromages,Spécialité fromagère fondante au fromage blanc et aux noix,Processed cheese with fresh cream cheese and walnuts,2,0,5.39,311.0,4.61,0.0601,#F0F3F4
1357,19530,lait et produits laitiers,fromages,Spécialité fromagère non affinée à tartiner environ 30-40 % MG aromatisée (ex: ail et fines herbes),"Uncured soft cheese, spreadable, around 30-40% fat, flavoured (ex : garlic and herbs)",2,0,4.92,251.0,1.85,0.0502,#F0F3F4
1358,12340,lait et produits laitiers,fromages,"Spécialité fromagère non affinée environ 20% MG, type fromage en barquette à tartiner ou coque fromagère","Uncured soft cheese, spreadable, around 20% fat, in a tub",2,0,4.54,227.0,1.74,0.0457,#F0F3F4
1359,12315,lait et produits laitiers,fromages,"Spécialité fromagère non affinée environ 25% MG, type fromage en barquette à tartiner ou coque fromagère","Uncured soft cheese, spreadable, around 25% fat, in a tub",2,0,4.92,251.0,1.85,0.0502,#F0F3F4
1360,1027,lait et produits laitiers,fromages,"Spécialité végétale type fromage à tartiner, au soja, préemballée","Plant-based spread-cheese type, with soybean, prepacked",2,0,2.72,95.3,2.43,0.0178,#F0F3F4
1361,1029_1,lait et produits laitiers,fromages,"Spécialité végétale type fromage en tranche, sans soja, préemballée","Plant-based cheese, without soybean, prepacked, sliced",2,0,3.35,116.0,6.29,0.0273,#F0F3F4
1362,1029_2,lait et produits laitiers,fromages,"Spécialité végétale type fromage râpé, sans soja, préemballée","Plant-based cheese, without soybean, prepacked, shredded",2,0,3.36,116.0,6.3,0.0273,#F0F3F4
1363,19698,lait et produits laitiers,produits laitiers frais et assimilés,"Tiramisu, rayon frais","Tiramisu, refrigerated",2,0,11.1,573.0,6.53,0.196,#F0F3F4
1364,12763,lait et produits laitiers,fromages,Tome des Bauges,Tomme cheese (PDO) from the French Bauges munntains,2,0,5.69,300.0,2.06,0.0593,#F0F3F4
1365,12759,lait et produits laitiers,fromages,Tomme ou tome de montagne ou de Savoie,"Tomme cheese, from mountain or Savoy",2,0,5.62,295.0,2.04,0.0584,#F0F3F4
1366,12758,lait et produits laitiers,fromages,Tomme ou tome de vache,"Tomme cheese, from cow's milk",2,0,5.66,297.0,2.05,0.0589,#F0F3F4
1367,12760,lait et produits laitiers,fromages,"Tomme ou tome, allégée en matière grasse, environ 13% MG","Tomme cheese, reduced fat, around 13% fat",2,0,5.62,295.0,2.04,0.0584,#F0F3F4
